customer_id,gender,age,payment_method
C160097,Female,59.0,Cash
C284223,Female,31.0,Debit Card
C178147,Female,53.0,Cash
C114962,Female,23.0,Debit Card
C169297,Female,38.0,Cash
C199304,Female,48.0,Credit Card
C252330,Male,51.0,Cash
C284796,Female,65.0,Credit Card
C201968,Male,34.0,Debit Card
C169067,Female,20.0,Debit Card
C238743,Male,30.0,Debit Card
C169897,Male,43.0,Credit Card
C171658,Female,34.0,Cash
C131786,Female,32.0,Credit Card
C197148,Male,62.0,Credit Card
C381600,Male,68.0,Credit Card
C122425,Male,46.0,Cash
C192238,Male,66.0,Debit Card
C197945,Male,29.0,Cash
C333396,Male,43.0,Cash
C248479,Female,65.0,Debit Card
C254604,Female,34.0,Cash
C252621,Female,22.0,Credit Card
C104824,Male,35.0,Cash
C143768,Male,25.0,Cash
C565265,Male,38.0,Cash
C313873,Female,38.0,Credit Card
C309013,Male,27.0,Credit Card
C303936,Female,25.0,Credit Card
C305211,Female,49.0,Cash
C169649,Male,57.0,Cash
C324121,Female,34.0,Credit Card
C436520,Male,28.0,Debit Card
C874697,Female,52.0,Cash
C320604,Female,41.0,Debit Card
C252937,Male,18.0,Debit Card
C198188,Male,51.0,Cash
C118204,Female,52.0,Cash
C669977,Male,67.0,Debit Card
C825355,Female,68.0,Credit Card
C944648,Female,23.0,Cash
C194058,Female,33.0,Credit Card
C240971,Male,32.0,Cash
C156297,Male,62.0,Credit Card
C287491,Male,20.0,Cash
C566360,Female,56.0,Cash
C281691,Male,46.0,Credit Card
C133687,Female,45.0,Debit Card
C214483,Male,47.0,Credit Card
C142365,Female,23.0,Debit Card
C332805,Male,69.0,Credit Card
C994403,Female,63.0,Cash
C188246,Female,55.0,Cash
C275340,Male,37.0,Cash
C122043,Female,18.0,Debit Card
C118457,Female,28.0,Debit Card
C140286,Male,39.0,Cash
C468023,Male,59.0,Debit Card
C155533,Female,65.0,Cash
C368831,Male,46.0,Credit Card
C267712,Female,42.0,Debit Card
C237326,Female,40.0,Cash
C271297,Female,49.0,Cash
C338631,Female,64.0,Debit Card
C557462,Female,51.0,Cash
C901036,Female,56.0,Cash
C198581,Male,18.0,Credit Card
C116264,Female,24.0,Cash
C110545,Female,67.0,Credit Card
C170472,Female,49.0,Credit Card
C532611,Female,39.0,Cash
C189296,Female,63.0,Cash
C446066,Male,44.0,Cash
C238682,Female,33.0,Credit Card
C176023,Male,37.0,Cash
C327598,Male,55.0,Debit Card
C285422,Male,50.0,Cash
C317019,Female,50.0,Credit Card
C139204,Female,25.0,Cash
C199633,Male,32.0,Cash
C154892,Female,25.0,Cash
C198883,Female,57.0,Cash
C156838,Female,49.0,Debit Card
C113407,Female,51.0,Cash
C253318,Female,69.0,Cash
C498295,Female,21.0,Debit Card
C318248,Female,19.0,Cash
C254055,Female,45.0,Credit Card
C887700,Female,67.0,Credit Card
C312394,Male,60.0,Cash
C185206,Male,30.0,Credit Card
C148078,Female,29.0,Cash
C260481,Female,36.0,Credit Card
C194655,Female,28.0,Debit Card
C380585,Female,44.0,Cash
C733081,Male,29.0,Cash
C280059,Female,37.0,Cash
C233703,Male,44.0,Cash
C167897,Male,46.0,Credit Card
C684493,Male,32.0,Credit Card
C289801,Female,47.0,Debit Card
C865173,Female,34.0,Cash
C276443,Female,21.0,Debit Card
C341705,Male,66.0,Cash
C169916,Female,66.0,Cash
C288655,Female,46.0,Credit Card
C125896,Female,27.0,Cash
C113945,Male,26.0,Cash
C113845,Female,22.0,Debit Card
C778778,Female,57.0,Debit Card
C175033,Male,61.0,Debit Card
C324077,Male,60.0,Debit Card
C760682,Female,21.0,Debit Card
C106674,Female,58.0,Credit Card
C263887,Male,64.0,Cash
C976996,Male,19.0,Credit Card
C233687,Female,41.0,Credit Card
C299933,Male,65.0,Cash
C339313,Female,36.0,Debit Card
C127726,Male,20.0,Cash
C621756,Male,55.0,Debit Card
C747837,Female,56.0,Cash
C166539,Male,32.0,Cash
C184953,Female,24.0,Cash
C105085,Female,63.0,Credit Card
C887345,Female,59.0,Cash
C288544,Male,64.0,Credit Card
C419653,Female,69.0,Credit Card
C128265,Male,52.0,Credit Card
C639364,Female,48.0,Cash
C317996,Male,44.0,Cash
C324936,Male,57.0,Cash
C836622,Male,26.0,Credit Card
C638965,Female,64.0,Credit Card
C171701,Female,41.0,Credit Card
C284669,Male,29.0,Cash
C290841,Male,57.0,Cash
C112015,Female,22.0,Cash
C334038,Female,43.0,Credit Card
C313703,Female,38.0,Debit Card
C301368,Male,31.0,Cash
C234856,Female,42.0,Credit Card
C297727,Female,19.0,Cash
C145023,Female,26.0,Cash
C286461,Female,24.0,Cash
C179042,Female,60.0,Cash
C338943,Female,41.0,Credit Card
C970549,Female,39.0,Debit Card
C703975,Male,31.0,Cash
C235318,Female,36.0,Cash
C363747,Male,27.0,Cash
C251585,Female,21.0,Cash
C174621,Female,58.0,Cash
C106292,Female,35.0,Credit Card
C151429,Male,21.0,Cash
C174378,Male,49.0,Credit Card
C327021,Male,64.0,Cash
C171756,Male,36.0,Credit Card
C215917,Female,51.0,Cash
C634931,Male,45.0,Cash
C140880,Female,66.0,Credit Card
C273262,Male,18.0,Cash
C297339,Male,38.0,Cash
C155995,Female,59.0,Cash
C186234,Female,31.0,Debit Card
C190179,Female,45.0,Credit Card
C775556,Female,26.0,Debit Card
C218220,Female,24.0,Cash
C834005,Female,24.0,Cash
C678208,Female,43.0,Debit Card
C259050,Female,66.0,Credit Card
C252139,Female,25.0,Debit Card
C178444,Male,23.0,Debit Card
C486319,Female,49.0,Cash
C173272,Male,60.0,Cash
C927927,Male,37.0,Debit Card
C283671,Female,28.0,Credit Card
C309283,Female,36.0,Debit Card
C304059,Female,18.0,Cash
C792393,Female,38.0,Cash
C258187,Male,64.0,Credit Card
C107412,Female,55.0,Debit Card
C205272,Female,62.0,Credit Card
C285108,Female,29.0,Cash
C148217,Female,64.0,Cash
C793556,Male,31.0,Credit Card
C125922,Male,68.0,Credit Card
C211586,Female,61.0,Credit Card
C330462,Female,36.0,Cash
C241079,Female,33.0,Cash
C960998,Female,34.0,Credit Card
C207119,Female,31.0,Cash
C228082,Female,39.0,Credit Card
C242999,Male,36.0,Cash
C174101,Male,58.0,Credit Card
C849288,Female,68.0,Credit Card
C168360,Female,28.0,Debit Card
C920042,Female,38.0,Cash
C792454,Female,62.0,Debit Card
C136136,Female,21.0,Cash
C172548,Female,43.0,Cash
C110083,Female,66.0,Cash
C688539,Female,54.0,Cash
C177262,Female,19.0,Cash
C322727,Female,48.0,Credit Card
C304653,Female,62.0,Credit Card
C279801,Female,19.0,Credit Card
C220289,Male,43.0,Debit Card
C631287,Male,60.0,Cash
C162574,Female,58.0,Credit Card
C158894,Female,47.0,Cash
C252852,Male,52.0,Credit Card
C398501,Male,30.0,Cash
C356069,Female,50.0,Credit Card
C796934,Male,23.0,Debit Card
C260219,Female,21.0,Credit Card
C326686,Male,26.0,Cash
C171023,Female,43.0,Cash
C171189,Female,18.0,Debit Card
C303874,Male,53.0,Debit Card
C264051,Female,52.0,Cash
C957719,Male,53.0,Cash
C258732,Female,42.0,Cash
C134617,Female,37.0,Credit Card
C173678,Female,63.0,Debit Card
C256258,Female,66.0,Cash
C215546,Female,26.0,Debit Card
C194616,Female,47.0,Credit Card
C237047,Male,24.0,Debit Card
C161679,Female,18.0,Credit Card
C202309,Male,56.0,Cash
C727796,Female,44.0,Debit Card
C239917,Female,56.0,Cash
C476792,Male,61.0,Debit Card
C109332,Female,39.0,Cash
C274492,Female,56.0,Cash
C204922,Female,53.0,Cash
C609576,Female,67.0,Debit Card
C127953,Female,69.0,Cash
C126818,Female,24.0,Cash
C127103,Female,21.0,Credit Card
C274401,Female,63.0,Debit Card
C328950,Female,68.0,Credit Card
C202798,Female,31.0,Cash
C102849,Female,40.0,Debit Card
C173384,Male,23.0,Debit Card
C882648,Female,68.0,Credit Card
C423917,Female,36.0,Credit Card
C275069,Female,45.0,Credit Card
C202265,Female,59.0,Credit Card
C154604,Male,46.0,Debit Card
C231897,Male,29.0,Debit Card
C299572,Male,68.0,Cash
C339197,Female,28.0,Debit Card
C473302,Female,40.0,Cash
C211722,Female,54.0,Cash
C173405,Male,47.0,Credit Card
C629623,Female,26.0,Cash
C238932,Male,36.0,Credit Card
C328811,Male,34.0,Cash
C293480,Female,34.0,Cash
C405144,Male,21.0,Cash
C209705,Female,54.0,Cash
C277839,Female,26.0,Cash
C731572,Female,21.0,Credit Card
C129813,Male,19.0,Credit Card
C612505,Female,62.0,Cash
C316178,Female,19.0,Debit Card
C262066,Female,31.0,Credit Card
C852610,Male,26.0,Cash
C169370,Male,31.0,Cash
C729550,Female,58.0,Debit Card
C887343,Male,43.0,Debit Card
C246205,Female,35.0,Debit Card
C872565,Female,38.0,Cash
C325209,Male,56.0,Credit Card
C161994,Male,19.0,Cash
C617356,Male,68.0,Cash
C282623,Female,58.0,Debit Card
C299372,Female,67.0,Credit Card
C530204,Male,69.0,Credit Card
C120403,Male,18.0,Cash
C276418,Male,49.0,Cash
C248719,Male,52.0,Cash
C194552,Male,44.0,Cash
C119650,Female,34.0,Credit Card
C257789,Male,67.0,Credit Card
C156151,Female,54.0,Debit Card
C175861,Female,60.0,Cash
C110177,Female,32.0,Cash
C131605,Female,51.0,Cash
C344400,Male,52.0,Cash
C512184,Male,53.0,Cash
C751782,Female,66.0,Cash
C290318,Female,55.0,Cash
C313433,Female,60.0,Credit Card
C328354,Female,50.0,Debit Card
C304139,Female,51.0,Cash
C208458,Female,31.0,Cash
C348441,Female,62.0,Cash
C223034,Female,27.0,Cash
C220648,Female,24.0,Credit Card
C260409,Female,49.0,Cash
C293881,Female,nan,Credit Card
C604702,Male,50.0,Cash
C209786,Male,36.0,Credit Card
C189397,Female,24.0,Cash
C552528,Male,28.0,Cash
C185156,Female,42.0,Debit Card
C198133,Female,24.0,Credit Card
C209287,Male,50.0,Cash
C208381,Female,64.0,Credit Card
C339720,Female,46.0,Credit Card
C276043,Female,26.0,Cash
C207484,Female,60.0,Debit Card
C330186,Female,57.0,Credit Card
C105750,Female,51.0,Cash
C723051,Female,55.0,Credit Card
C138290,Male,65.0,Cash
C222477,Male,56.0,Cash
C752079,Female,69.0,Credit Card
C115712,Female,53.0,Credit Card
C253359,Male,40.0,Cash
C102760,Male,24.0,Cash
C165999,Female,46.0,Cash
C155067,Female,57.0,Debit Card
C312001,Male,51.0,Cash
C171506,Female,47.0,Cash
C205929,Male,62.0,Cash
C124063,Male,26.0,Cash
C430449,Female,47.0,Cash
C883275,Male,42.0,Cash
C318483,Female,19.0,Credit Card
C112382,Female,49.0,Cash
C307113,Female,30.0,Credit Card
C269336,Female,23.0,Credit Card
C595299,Male,68.0,Cash
C250058,Female,48.0,Credit Card
C607442,Male,18.0,Cash
C192121,Female,31.0,Cash
C102684,Female,31.0,Cash
C922334,Male,38.0,Cash
C117553,Male,53.0,Cash
C856128,Female,49.0,Debit Card
C353056,Female,67.0,Cash
C712396,Male,57.0,Cash
C188479,Male,25.0,Credit Card
C225403,Female,20.0,Cash
C107398,Female,55.0,Credit Card
C103424,Female,52.0,Credit Card
C207589,Female,50.0,Credit Card
C141091,Female,32.0,Cash
C132479,Male,66.0,Cash
C697836,Female,52.0,Credit Card
C323622,Female,55.0,Credit Card
C234619,Female,62.0,Credit Card
C312614,Male,30.0,Cash
C269249,Male,53.0,Credit Card
C204001,Female,26.0,Cash
C251316,Male,33.0,Cash
C423777,Female,40.0,Credit Card
C141020,Female,22.0,Cash
C883555,Female,43.0,Debit Card
C294689,Male,39.0,Cash
C186722,Female,45.0,Cash
C123205,Male,48.0,Credit Card
C878161,Male,28.0,Credit Card
C163297,Female,54.0,Cash
C664537,Female,40.0,Cash
C275693,Female,53.0,Cash
C635895,Male,63.0,Credit Card
C113217,Female,26.0,Cash
C119570,Male,56.0,Credit Card
C262120,Male,24.0,Cash
C157649,Male,38.0,Cash
C120046,Female,65.0,Cash
C653081,Female,48.0,Credit Card
C291420,Female,66.0,Debit Card
C280829,Female,66.0,Debit Card
C100034,Male,60.0,Cash
C154231,Male,28.0,Credit Card
C308271,Female,41.0,Cash
C272702,Male,43.0,Cash
C669812,Female,39.0,Cash
C954735,Male,69.0,Debit Card
C536699,Male,27.0,Debit Card
C277471,Male,34.0,Credit Card
C316711,Female,20.0,Cash
C115405,Female,34.0,Debit Card
C251057,Female,51.0,Credit Card
C201608,Female,38.0,Credit Card
C559512,Female,28.0,Credit Card
C240976,Female,64.0,Debit Card
C254434,Male,31.0,Debit Card
C890319,Male,30.0,Credit Card
C488270,Male,55.0,Cash
C220706,Male,64.0,Debit Card
C944058,Female,51.0,Credit Card
C492974,Male,66.0,Debit Card
C266514,Female,54.0,Cash
C103227,Male,53.0,Credit Card
C210216,Female,60.0,Credit Card
C416476,Female,42.0,Cash
C735452,Female,46.0,Credit Card
C302132,Female,33.0,Cash
C172362,Female,37.0,Cash
C172696,Female,56.0,Cash
C963410,Female,59.0,Credit Card
C282418,Male,21.0,Credit Card
C163772,Female,42.0,Credit Card
C502878,Male,24.0,Cash
C218319,Male,40.0,Credit Card
C367402,Male,18.0,Cash
C277566,Female,54.0,Cash
C783116,Female,38.0,Cash
C265944,Female,27.0,Cash
C287658,Male,59.0,Credit Card
C952996,Male,40.0,Cash
C168648,Male,30.0,Cash
C299261,Female,57.0,Credit Card
C865351,Female,65.0,Credit Card
C223406,Female,56.0,Cash
C145512,Female,35.0,Cash
C316795,Female,25.0,Credit Card
C287553,Female,69.0,Cash
C212622,Male,25.0,Credit Card
C230226,Female,48.0,Cash
C125814,Female,34.0,Credit Card
C154691,Female,27.0,Debit Card
C193938,Female,21.0,Debit Card
C841037,Female,39.0,Cash
C166209,Male,38.0,Cash
C223637,Female,27.0,Credit Card
C325516,Female,39.0,Credit Card
C153703,Female,56.0,Cash
C306013,Female,25.0,Credit Card
C409079,Female,56.0,Cash
C557861,Female,49.0,Credit Card
C254979,Male,23.0,Cash
C131691,Male,57.0,Credit Card
C155624,Female,68.0,Credit Card
C185943,Female,64.0,Credit Card
C332588,Male,22.0,Cash
C620414,Male,68.0,Debit Card
C327201,Female,21.0,Cash
C987617,Male,19.0,Cash
C294494,Male,54.0,Credit Card
C250783,Male,53.0,Cash
C306701,Female,52.0,Cash
C206620,Female,57.0,Cash
C273270,Male,58.0,Cash
C273817,Female,47.0,Credit Card
C157207,Female,36.0,Cash
C166066,Male,24.0,Cash
C197425,Female,49.0,Credit Card
C101921,Female,62.0,Cash
C534793,Male,22.0,Credit Card
C124067,Male,30.0,Cash
C199645,Female,18.0,Cash
C158245,Male,33.0,Cash
C273985,Male,18.0,Credit Card
C195933,Female,49.0,Debit Card
C174931,Male,25.0,Cash
C314820,Female,18.0,Debit Card
C121862,Female,65.0,Cash
C167158,Male,44.0,Credit Card
C254312,Male,20.0,Cash
C188628,Male,48.0,Cash
C336633,Male,44.0,Debit Card
C144155,Male,31.0,Cash
C313026,Female,53.0,Credit Card
C948662,Female,19.0,Credit Card
C617247,Male,50.0,Credit Card
C913282,Female,48.0,Cash
C271357,Male,27.0,Cash
C182188,Male,18.0,Debit Card
C127310,Female,58.0,Cash
C302118,Female,61.0,Credit Card
C189855,Female,53.0,Credit Card
C284631,Male,36.0,Credit Card
C332678,Female,41.0,Credit Card
C286363,Female,33.0,Credit Card
C165648,Female,19.0,Cash
C410205,Male,54.0,Cash
C263039,Female,18.0,Cash
C168548,Male,40.0,Cash
C245127,Male,50.0,Credit Card
C246562,Female,38.0,Debit Card
C259594,Female,41.0,Cash
C200020,Male,55.0,Cash
C305296,Male,43.0,Credit Card
C237615,Female,24.0,Credit Card
C188715,Male,32.0,Cash
C279216,Male,56.0,Cash
C134298,Female,40.0,Credit Card
C804034,Male,69.0,Credit Card
C282543,Male,33.0,Credit Card
C929080,Male,64.0,Credit Card
C976462,Male,43.0,Credit Card
C192671,Female,39.0,Cash
C314037,Male,37.0,Credit Card
C448518,Female,37.0,Cash
C233730,Female,45.0,Cash
C151765,Female,33.0,Credit Card
C420727,Female,21.0,Cash
C184024,Male,32.0,Debit Card
C208844,Male,69.0,Credit Card
C187580,Female,27.0,Debit Card
C115862,Male,18.0,Debit Card
C207847,Female,44.0,Cash
C698021,Female,54.0,Debit Card
C255416,Male,64.0,Cash
C643684,Male,28.0,Cash
C140683,Female,22.0,Cash
C215308,Male,22.0,Debit Card
C187285,Female,37.0,Debit Card
C181239,Male,21.0,Credit Card
C181679,Female,66.0,Credit Card
C117500,Male,28.0,Debit Card
C174706,Male,47.0,Credit Card
C332791,Female,29.0,Cash
C953556,Male,22.0,Cash
C438444,Female,22.0,Cash
C233091,Female,62.0,Debit Card
C173028,Female,32.0,Cash
C442324,Male,44.0,Credit Card
C328483,Female,32.0,Credit Card
C234292,Female,53.0,Debit Card
C349457,Female,29.0,Credit Card
C327003,Male,19.0,Cash
C272138,Female,65.0,Debit Card
C273549,Female,65.0,Debit Card
C204057,Female,26.0,Credit Card
C860882,Female,45.0,Cash
C190523,Male,21.0,Cash
C151482,Female,29.0,Credit Card
C665446,Female,38.0,Credit Card
C152488,Female,69.0,Cash
C222397,Female,29.0,Cash
C124680,Female,46.0,Credit Card
C830086,Male,57.0,Cash
C122742,Female,53.0,Debit Card
C333970,Female,50.0,Credit Card
C196401,Male,52.0,Debit Card
C334684,Female,49.0,Debit Card
C325470,Female,42.0,Cash
C672286,Female,22.0,Credit Card
C105029,Female,31.0,Credit Card
C225107,Male,41.0,Cash
C268865,Male,41.0,Credit Card
C114356,Male,67.0,Credit Card
C344354,Male,43.0,Cash
C952067,Male,23.0,Cash
C284600,Female,54.0,Cash
C183695,Female,64.0,Cash
C310691,Female,43.0,Credit Card
C254666,Female,19.0,Cash
C955548,Female,30.0,Cash
C130858,Male,22.0,Cash
C135027,Female,68.0,Credit Card
C494053,Female,51.0,Cash
C270256,Female,18.0,Credit Card
C134184,Female,47.0,Cash
C291100,Female,65.0,Credit Card
C211435,Female,67.0,Credit Card
C697523,Female,42.0,Cash
C141052,Male,28.0,Debit Card
C132072,Male,39.0,Cash
C997493,Male,28.0,Cash
C131071,Female,55.0,Cash
C124539,Female,65.0,Debit Card
C160520,Female,35.0,Cash
C767338,Male,41.0,Credit Card
C142423,Female,67.0,Debit Card
C133483,Female,69.0,Cash
C332711,Male,69.0,Cash
C185494,Male,34.0,Cash
C437917,Male,64.0,Credit Card
C319799,Male,56.0,Credit Card
C277252,Male,31.0,Credit Card
C253900,Male,53.0,Cash
C300202,Female,52.0,Cash
C859930,Male,58.0,Cash
C180665,Male,27.0,Credit Card
C642750,Male,35.0,Credit Card
C442295,Female,63.0,Debit Card
C203034,Male,50.0,Cash
C150852,Male,33.0,Cash
C285922,Male,29.0,Debit Card
C260984,Female,25.0,Cash
C764179,Male,48.0,Cash
C163467,Male,66.0,Debit Card
C457891,Male,52.0,Credit Card
C816846,Male,27.0,Credit Card
C307335,Female,49.0,Debit Card
C281193,Male,51.0,Debit Card
C139453,Female,65.0,Debit Card
C301687,Male,33.0,Cash
C335826,Female,19.0,Debit Card
C274234,Female,69.0,Credit Card
C171063,Female,24.0,Credit Card
C750586,Female,32.0,Credit Card
C136416,Female,57.0,Debit Card
C201633,Male,64.0,Cash
C831203,Female,59.0,Cash
C247288,Female,22.0,Credit Card
C218910,Male,18.0,Credit Card
C309217,Female,63.0,Cash
C210394,Female,21.0,Cash
C172135,Female,55.0,Credit Card
C165521,Female,68.0,Credit Card
C200530,Male,30.0,Cash
C245173,Male,52.0,Cash
C227705,Male,58.0,Credit Card
C112142,Male,54.0,Cash
C175442,Female,41.0,Cash
C202292,Female,24.0,Cash
C287212,Female,48.0,Debit Card
C173961,Male,48.0,Credit Card
C811345,Female,34.0,Debit Card
C223828,Female,33.0,Credit Card
C123091,Female,55.0,Cash
C762940,Female,37.0,Debit Card
C156277,Male,68.0,Cash
C283725,Male,26.0,Cash
C253446,Female,52.0,Debit Card
C283992,Female,64.0,Cash
C112065,Female,23.0,Credit Card
C320767,Male,26.0,Cash
C102641,Female,30.0,Cash
C100986,Female,47.0,Cash
C319200,Male,53.0,Credit Card
C204885,Male,65.0,Cash
C169949,Male,31.0,Debit Card
C303887,Female,68.0,Credit Card
C331674,Female,68.0,Debit Card
C145051,Female,42.0,Cash
C229066,Male,54.0,Debit Card
C375556,Female,64.0,Credit Card
C217122,Female,40.0,Credit Card
C202543,Male,42.0,Credit Card
C727565,Female,63.0,Cash
C235825,Male,69.0,Cash
C282691,Female,18.0,Cash
C245356,Female,23.0,Debit Card
C289095,Female,65.0,Credit Card
C458914,Female,65.0,Debit Card
C167548,Male,63.0,Cash
C135073,Male,47.0,Cash
C251834,Male,33.0,Cash
C192057,Female,60.0,Debit Card
C330014,Female,20.0,Credit Card
C524041,Female,38.0,Credit Card
C218936,Male,54.0,Debit Card
C247208,Female,23.0,Cash
C734626,Female,47.0,Credit Card
C241199,Male,36.0,Cash
C276956,Female,33.0,Cash
C238709,Female,28.0,Cash
C147618,Female,35.0,Cash
C259696,Female,65.0,Credit Card
C107629,Female,24.0,Cash
C304097,Female,26.0,Credit Card
C219766,Male,48.0,Debit Card
C180718,Male,33.0,Credit Card
C221737,Female,60.0,Credit Card
C761191,Male,49.0,Credit Card
C705974,Male,42.0,Credit Card
C102920,Male,50.0,Cash
C472115,Female,21.0,Cash
C282512,Female,42.0,Debit Card
C156376,Female,43.0,Debit Card
C120736,Female,46.0,Credit Card
C236261,Male,22.0,Cash
C324551,Female,24.0,Credit Card
C272302,Female,62.0,Credit Card
C120804,Female,58.0,Debit Card
C161579,Male,22.0,Credit Card
C762187,Female,24.0,Credit Card
C114938,Female,25.0,Cash
C109469,Female,58.0,Debit Card
C337762,Male,27.0,Credit Card
C182951,Male,65.0,Cash
C933689,Male,61.0,Credit Card
C123000,Male,47.0,Credit Card
C152115,Male,55.0,Cash
C225610,Male,60.0,Cash
C797422,Female,68.0,Cash
C214109,Male,28.0,Credit Card
C150350,Female,37.0,Cash
C186704,Female,47.0,Cash
C246545,Female,58.0,Debit Card
C913953,Female,67.0,Credit Card
C283023,Male,27.0,Cash
C198827,Female,60.0,Credit Card
C101550,Male,35.0,Cash
C138286,Male,27.0,Debit Card
C155096,Female,53.0,Cash
C196583,Female,66.0,Credit Card
C338854,Female,53.0,Debit Card
C284756,Male,50.0,Cash
C658044,Male,55.0,Cash
C152835,Female,28.0,Credit Card
C256522,Female,47.0,Cash
C182105,Female,37.0,Cash
C912170,Female,68.0,Debit Card
C263052,Female,58.0,Cash
C329374,Female,54.0,Credit Card
C257487,Female,69.0,Cash
C399645,Female,20.0,Credit Card
C358767,Female,43.0,Credit Card
C434077,Female,53.0,Cash
C340050,Female,46.0,Cash
C114742,Female,62.0,Credit Card
C113787,Male,59.0,Debit Card
C250648,Female,55.0,Debit Card
C112074,Female,20.0,Cash
C214688,Male,25.0,Credit Card
C285934,Female,20.0,Credit Card
C235036,Male,50.0,Cash
C635664,Female,45.0,Credit Card
C191813,Male,66.0,Credit Card
C319675,Male,68.0,Debit Card
C583741,Female,48.0,Debit Card
C252533,Female,28.0,Credit Card
C180973,Female,27.0,Cash
C235250,Female,20.0,Cash
C179986,Female,39.0,Cash
C872181,Male,32.0,Cash
C299380,Female,20.0,Cash
C301288,Female,46.0,Debit Card
C868450,Female,41.0,Credit Card
C644264,Female,62.0,Cash
C289881,Male,54.0,Cash
C757129,Female,19.0,Credit Card
C127837,Female,47.0,Debit Card
C105730,Male,28.0,Credit Card
C188287,Female,38.0,Debit Card
C307382,Male,46.0,Cash
C424736,Female,57.0,Credit Card
C277523,Female,52.0,Credit Card
C369849,Male,50.0,Credit Card
C280500,Female,44.0,Cash
C243069,Female,60.0,Cash
C321701,Female,46.0,Credit Card
C247836,Male,58.0,Cash
C211341,Female,66.0,Credit Card
C937737,Male,37.0,Debit Card
C614460,Male,28.0,Cash
C233030,Female,58.0,Cash
C156182,Male,25.0,Credit Card
C223529,Female,58.0,Credit Card
C873170,Female,43.0,Cash
C174624,Female,29.0,Debit Card
